Row_ID,Observer,Site,Date,Time,Weather,General Comments,Period_Count,Sex,Age,Group,Traveler,Sidewalk,Bike_Lane_With,Bike_Lane_Against,Street_With_Traffic,Street_Against_Traffic,Comments,Not_Recommended,Infrastructure_Crossed
838,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,111,f,a,n,w,1,0,0,0,0,,0,0
841,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,114,m,a,n,w,1,0,0,0,0,,0,0
842,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,115,m,a,n,c,0,1,0,0,0,,0,0
843,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,116,f,a,n,w,1,0,0,0,0,,0,0
846,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,119,m,a,n,w,1,0,0,0,0,,0,0
847,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,120,f,a,n,w,1,0,0,0,0,,0,0
848,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,121,m,a,n,c,0,1,0,0,0,,0,0
850,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,123,m,a,n,o,0,1,0,0,0,Skateboard,0,0
851,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,124,m,a,y,w,1,0,0,0,0,,0,0
852,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,125,m,a,y,w,1,0,0,0,0,,0,0
854,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,127,f,a,n,w,1,0,0,0,0,,0,0
856,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,129,m,a,n,w,1,0,0,0,0,,0,0
858,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,131,m,a,n,c,0,1,0,0,0,,0,0
859,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,132,m,a,n,w,1,0,0,0,0,,0,0
861,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,134,m,a,n,w,1,0,0,0,0,,0,0
862,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,135,m,a,n,c,0,1,0,0,0,,0,0
863,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,136,m,a,n,o,0,1,0,0,0,Skateboard,0,0
866,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,139,f,a,y,w,1,0,0,0,0,,0,0
867,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,140,f,a,y,w,1,0,0,0,0,,0,0
868,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,141,f,a,n,w,1,0,0,0,0,,0,0
870,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,143,f,a,y,w,1,0,0,0,0,,0,0
871,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,144,m,a,n,c,0,1,0,0,0,,0,0
872,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,145,m,a,n,w,1,0,0,0,0,,0,0
874,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,147,m,a,n,e,0,1,0,0,0,,0,0
875,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,148,f,a,n,c,0,1,0,0,0,,0,0
876,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,149,f,a,n,w,1,0,0,0,0,,0,0
879,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,152,m,a,n,c,0,1,0,0,0,,0,0
880,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,153,m,a,y,w,0,0,1,0,0,,1,0
881,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,154,f,a,y,w,0,0,1,0,0,,1,0
882,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,155,f,a,y,w,0,0,1,0,0,,1,0
883,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,1,m,a,y,w,1,0,0,0,0,,0,0
884,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,2,m,a,y,w,1,0,0,0,0,,0,0
885,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,3,m,a,y,w,1,0,0,0,0,,0,0
886,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,4,m,a,y,w,1,0,0,0,0,,0,0
887,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,5,m,a,y,w,1,0,0,0,0,,0,0
888,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,6,m,a,y,w,1,0,0,0,0,,0,0
889,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,7,m,a,y,w,1,0,0,0,0,,0,0
890,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,8,m,a,y,w,1,0,0,0,0,,0,0
891,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,9,m,a,y,w,1,0,0,0,0,,0,0
892,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,10,m,a,y,w,1,0,0,0,0,,0,0
893,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,11,m,a,y,w,1,0,0,0,0,,0,0
894,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,12,m,a,n,c,0,1,0,0,0,,0,0
895,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,13,f,a,y,w,1,0,0,0,0,,0,0
896,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,14,f,a,y,w,1,0,0,0,0,,0,0
897,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,15,m,a,y,e,0,0,0,1,0,,1,0
898,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,16,m,a,y,e,0,0,0,1,0,,1,0
899,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,17,m,a,n,c,0,1,0,0,0,,0,0
900,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,18,m,a,n,c,0,1,0,0,0,,0,0
901,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,19,m,a,y,w,1,0,0,0,0,,0,0
902,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,20,m,a,y,w,1,0,0,0,0,,0,0
903,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,21,m,a,y,w,1,0,0,0,0,,0,0
904,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,22,m,a,y,w,1,0,0,0,0,,0,0
906,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,24,m,a,y,w,1,0,0,0,0,,0,0
907,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,25,m,a,y,w,1,0,0,0,0,,0,0
908,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,26,m,a,y,w,1,0,0,0,0,,0,0
909,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,27,m,a,n,w,1,0,0,0,0,,0,0
911,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,29,m,a,n,c,0,1,0,0,0,,0,0
912,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,30,m,a,n,w,1,0,0,0,0,,0,0
913,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,31,f,a,y,w,1,0,0,0,0,,0,0
914,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,32,f,a,y,w,1,0,0,0,0,,0,0
916,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,34,m,a,n,c,0,1,0,0,0,,0,0
917,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,35,m,a,n,e,0,1,0,0,0,,0,0
918,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,36,m,a,n,e,0,1,0,0,0,,0,0
921,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,39,f,a,n,w,1,0,0,0,0,,0,0
922,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,40,m,a,n,o,0,1,0,0,0,Skateboard,0,0
923,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,41,f,a,y,w,1,0,0,0,0,,0,0
924,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,42,m,a,y,w,1,0,0,0,0,,0,0
925,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,43,m,a,n,w,1,0,0,0,0,,0,0
926,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,44,m,a,n,w,1,0,0,0,0,,0,0
927,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,45,m,a,n,w,1,0,0,0,0,,0,0
929,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,47,m,a,n,e,0,1,0,0,0,,0,0
930,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,48,f,a,n,w,1,0,0,0,0,,0,0
931,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,49,f,a,n,w,1,0,0,0,0,,0,0
932,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,50,m,a,n,w,1,0,0,0,0,,0,0
933,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,51,m,a,n,w,1,0,0,0,0,,0,0
934,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,52,m,a,y,w,1,0,0,0,0,,0,0
935,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,53,m,a,y,w,1,0,0,0,0,,0,0
936,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,54,m,a,n,w,1,0,0,0,0,,0,0
937,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,55,m,a,n,c,0,1,0,0,0,,0,0
938,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,56,m,a,n,c,0,1,0,0,0,,0,0
939,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,57,m,a,n,e,0,1,0,0,0,,0,0
940,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,58,m,a,n,c,0,1,0,0,0,,0,0
942,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,60,m,a,n,w,1,0,0,0,0,,0,0
943,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,61,m,a,n,c,0,1,0,0,0,,0,0
944,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,62,m,a,n,w,1,0,0,0,0,,0,0
945,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,63,m,a,n,o,0,1,0,0,0,Skateboard,0,0
946,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,64,f,a,y,c,0,1,0,0,0,,0,0
947,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,65,m,a,y,c,0,1,0,0,0,,0,0
948,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,66,m,a,y,w,1,0,0,0,0,,0,0
949,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,67,m,a,y,w,1,0,0,0,0,,0,0
950,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,68,m,a,y,r,0,1,0,0,0,,1,0
951,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,69,m,a,y,r,0,0,1,0,0,,1,0
953,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,71,f,a,y,w,1,0,0,0,0,,0,0
954,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,72,f,a,y,w,1,0,0,0,0,,0,0
955,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,73,m,a,n,r,1,0,0,0,0,,0,0
956,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,74,m,a,y,w,1,0,0,0,0,,0,0
957,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,75,f,a,y,w,1,0,0,0,0,,0,0
958,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,76,m,a,n,c,0,1,0,0,0,,0,0
959,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,77,m,a,n,w,1,0,0,0,0,,0,0
960,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,78,f,a,y,w,1,0,0,0,0,,0,0
961,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,79,f,a,y,w,1,0,0,0,0,,0,0
963,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,81,f,a,n,w,1,0,0,0,0,,0,0
966,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,84,m,a,y,dw,1,0,0,0,0,,0,0
967,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,85,f,a,y,w,1,0,0,0,0,,0,0
968,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,86,f,a,y,w,1,0,0,0,0,,0,0
969,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,87,f,a,y,w,1,0,0,0,0,,0,0
970,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,88,f,a,y,w,1,0,0,0,0,,0,0
972,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,90,m,a,n,e,0,1,0,0,0,,0,0
973,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,91,m,a,n,e,0,1,0,0,0,,0,0
974,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,92,m,a,n,c,0,1,0,0,0,,0,0
975,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,93,m,a,n,w,1,0,0,0,0,,0,0
976,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,94,m,a,n,c,0,1,0,0,0,,0,0
978,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,96,f,a,n,w,1,0,0,0,0,,0,0
981,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,99,m,a,n,w,1,0,0,0,0,,0,0
982,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,100,m,a,n,c,0,1,0,0,0,,0,0
983,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,101,m,a,y,w,1,0,0,0,0,,0,0
984,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,102,m,a,y,w,1,0,0,0,0,,0,0
985,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,103,f,a,n,w,1,0,0,0,0,,0,0
987,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,105,m,a,n,c,0,1,0,0,0,,0,0
988,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,106,m,a,n,w,1,0,0,0,0,,0,0
991,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,109,m,a,n,w,1,0,0,0,0,,0,0
992,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,110,m,a,n,c,0,1,0,0,0,,0,0
993,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,111,f,a,n,w,1,0,0,0,0,,0,0
994,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,112,f,a,n,w,1,0,0,0,0,,0,0
995,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,113,m,a,n,c,0,1,0,0,0,,0,0
998,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,116,f,a,n,w,1,0,0,0,0,,0,0
999,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,117,f,a,n,w,1,0,0,0,0,,0,0
1003,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,121,m,a,n,w,1,0,0,0,0,,0,0
1004,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,122,f,a,n,w,1,0,0,0,0,,0,0
1005,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,123,m,a,n,w,1,0,0,0,0,,0,0
1006,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,124,m,a,n,w,1,0,0,0,0,,0,0
1007,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,125,m,a,n,e,0,1,0,0,0,,0,0
1008,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,126,f,a,n,e,0,1,0,0,0,,0,0
1010,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,128,f,a,n,c,0,0,1,0,0,,1,0
1011,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,129,m,a,n,e,0,1,0,0,0,,0,0
1012,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,130,m,a,n,w,1,0,0,0,0,,0,0
1015,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,133,m,a,y,w,1,0,0,0,0,,0,0
1016,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,134,m,a,y,w,1,0,0,0,0,,0,0
1019,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,137,f,a,n,c,0,1,0,0,0,,0,0
1020,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,138,f,a,n,c,0,1,0,0,0,,0,0
1021,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,139,m,a,n,r,0,1,0,0,0,,1,0
1022,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,140,f,a,n,w,1,0,0,0,0,,0,0
1023,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,141,f,a,n,w,1,0,0,0,0,,0,0
1024,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,142,f,a,n,w,1,0,0,0,0,,0,0
1025,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,143,m,a,n,r,0,1,0,0,0,,1,0
1026,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,144,f,a,n,w,1,0,0,0,0,,0,0
1027,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,145,m,a,n,w,1,0,0,0,0,,0,0
1028,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,146,f,a,y,w,1,0,0,0,0,,0,0
1029,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,147,f,a,y,w,1,0,0,0,0,,0,0
1030,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,148,m,a,n,w,1,0,0,0,0,,0,0
1031,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,149,f,a,n,w,1,0,0,0,0,,0,0
1032,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,150,m,a,n,e,0,1,0,0,0,,0,0
1033,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,151,m,a,n,e,0,1,0,0,0,,0,0
1034,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,152,f,a,n,w,1,0,0,0,0,,0,0
1035,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,153,m,a,n,w,1,0,0,0,0,,0,0
1036,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,154,m,a,n,c,0,1,0,0,0,,0,0
1037,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,155,m,a,n,c,0,1,0,0,0,,0,0
1040,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,158,m,a,n,c,0,0,0,1,0,,1,0
1041,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,159,f,a,n,c,0,1,0,0,0,,0,0
1043,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,161,m,a,n,dw,1,0,0,0,0,,0,0
1044,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,162,f,a,y,w,1,0,0,0,0,,0,0
1045,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,163,f,a,y,w,1,0,0,0,0,,0,0
1046,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,164,f,a,y,w,1,0,0,0,0,,0,0
1047,KL,Rio Grande St,4/28/21,Evening,Cloudy,82F,165,f,a,n,w,1,0,0,0,0,,0,0
1048,KL,E 4th St,5/1/21,Noon,Cloudy,74F,1,m,a,n,w,1,0,0,0,0,,0,0
1049,KL,E 4th St,5/1/21,Noon,Cloudy,74F,2,m,a,n,w,0,1,0,0,0,,1,0
1050,KL,E 4th St,5/1/21,Noon,Cloudy,74F,3,m,a,n,c,0,1,0,0,0,,0,0
1051,KL,E 4th St,5/1/21,Noon,Cloudy,74F,4,m,a,n,w,1,0,0,0,0,,0,0
1052,KL,E 4th St,5/1/21,Noon,Cloudy,74F,5,m,a,n,e,0,1,0,0,0,,0,0
1053,KL,E 4th St,5/1/21,Noon,Cloudy,74F,6,m,a,y,w,1,0,0,0,0,,0,0
1054,KL,E 4th St,5/1/21,Noon,Cloudy,74F,7,f,a,y,w,1,0,0,0,0,,0,0
1057,KL,E 4th St,5/1/21,Noon,Cloudy,74F,10,m,a,y,c,0,1,0,0,0,,0,0
1058,KL,E 4th St,5/1/21,Noon,Cloudy,74F,11,f,a,y,c,0,0,1,0,0,,1,0
1059,KL,E 4th St,5/1/21,Noon,Cloudy,74F,12,m,a,n,r,1,0,0,0,0,,0,0
1061,KL,E 4th St,5/1/21,Noon,Cloudy,74F,14,m,a,n,w,1,0,0,0,0,,0,0
1062,KL,E 4th St,5/1/21,Noon,Cloudy,74F,15,m,a,n,c,0,1,0,0,0,,0,0
1063,KL,E 4th St,5/1/21,Noon,Cloudy,74F,16,m,a,y,c,0,0,0,1,0,,1,0
1065,KL,E 4th St,5/1/21,Noon,Cloudy,74F,18,m,a,y,c,0,0,0,1,0,,1,0
1066,KL,E 4th St,5/1/21,Noon,Cloudy,74F,19,m,a,y,c,0,0,0,1,0,,1,0
1067,KL,E 4th St,5/1/21,Noon,Cloudy,74F,20,f,a,y,c,0,0,0,1,0,,1,0
1068,KL,E 4th St,5/1/21,Noon,Cloudy,74F,21,f,a,y,c,0,0,0,1,0,,1,0
1069,KL,E 4th St,5/1/21,Noon,Cloudy,74F,22,m,a,y,c,0,1,0,0,0,,0,0
1070,KL,E 4th St,5/1/21,Noon,Cloudy,74F,23,f,a,y,c,0,1,0,0,0,,0,0
1073,KL,E 4th St,5/1/21,Noon,Cloudy,74F,26,m,a,n,w,1,0,0,0,0,,0,0
1074,KL,E 4th St,5/1/21,Noon,Cloudy,74F,27,m,a,n,c,0,1,0,0,0,,0,0
1076,KL,E 4th St,5/1/21,Noon,Cloudy,74F,29,f,a,n,c,0,1,0,0,0,,0,0
1077,KL,E 4th St,5/1/21,Noon,Cloudy,74F,30,m,a,n,w,1,0,0,0,0,,0,0
1078,KL,E 4th St,5/1/21,Noon,Cloudy,74F,31,f,a,n,w,0,1,0,0,0,,1,0
1079,KL,E 4th St,5/1/21,Noon,Cloudy,74F,32,m,a,n,c,0,0,1,0,0,,1,0
1080,KL,E 4th St,5/1/21,Noon,Cloudy,74F,33,f,a,n,w,1,0,0,0,0,,0,0
1086,KL,E 4th St,5/1/21,Noon,Cloudy,74F,39,f,a,n,w,0,1,0,0,0,,1,0
1087,KL,E 4th St,5/1/21,Noon,Cloudy,74F,40,f,a,n,w,0,1,0,0,0,,1,0
1088,KL,E 4th St,5/1/21,Noon,Cloudy,74F,41,m,a,n,c,0,0,0,1,0,,1,0
1089,KL,E 4th St,5/1/21,Noon,Cloudy,74F,42,m,a,n,c,0,1,0,0,0,,0,0
1090,KL,E 4th St,5/1/21,Noon,Cloudy,74F,43,m,a,y,c,0,1,0,0,0,,0,0
1091,KL,E 4th St,5/1/21,Noon,Cloudy,74F,44,m,a,y,c,0,1,0,0,0,,0,0
1093,KL,E 4th St,5/1/21,Noon,Cloudy,74F,46,m,a,y,c,0,1,0,0,0,,0,0
1094,KL,E 4th St,5/1/21,Noon,Cloudy,74F,47,f,a,y,c,0,0,1,0,0,,1,0
1095,KL,E 4th St,5/1/21,Noon,Cloudy,74F,48,m,a,n,e,0,1,0,0,0,,0,0
1096,KL,E 4th St,5/1/21,Noon,Cloudy,74F,49,m,a,n,c,0,0,0,1,0,,1,0
1097,KL,E 4th St,5/1/21,Noon,Cloudy,74F,50,m,a,n,c,0,1,0,0,0,,0,0
1098,KL,E 4th St,5/1/21,Noon,Cloudy,74F,51,m,a,n,c,0,1,0,0,0,,0,0
1100,KL,E 4th St,5/1/21,Noon,Cloudy,74F,53,m,a,n,e,0,1,0,0,0,,0,0
1101,KL,E 4th St,5/1/21,Noon,Cloudy,74F,54,f,a,n,c,0,1,0,0,0,,0,0
1102,KL,E 4th St,5/1/21,Noon,Cloudy,74F,55,f,a,n,e,0,1,0,0,0,,0,0
1103,KL,E 4th St,5/1/21,Noon,Cloudy,74F,56,m,a,n,c,0,1,0,0,0,,0,0
1107,KL,E 4th St,5/1/21,Noon,Cloudy,74F,60,m,a,n,c,0,0,1,0,0,,1,0
1108,KL,E 4th St,5/1/21,Noon,Cloudy,74F,61,m,a,y,c,0,1,0,0,0,,0,0
1109,KL,E 4th St,5/1/21,Noon,Cloudy,74F,62,m,a,y,c,0,1,0,0,0,,0,0
1110,KL,E 4th St,5/1/21,Noon,Cloudy,74F,63,m,a,y,c,0,1,0,0,0,,0,0
1111,KL,E 4th St,5/1/21,Noon,Cloudy,74F,64,f,a,y,c,0,0,1,0,0,,1,0
1112,KL,E 4th St,5/1/21,Noon,Cloudy,74F,65,m,a,y,w,0,0,1,0,0,,1,0
1113,KL,E 4th St,5/1/21,Noon,Cloudy,74F,66,f,a,y,w,0,0,1,0,0,,1,0
1114,KL,E 4th St,5/1/21,Noon,Cloudy,74F,67,f,a,n,dw,0,1,0,0,0,,1,0
1115,KL,E 4th St,5/1/21,Noon,Cloudy,74F,68,m,a,y,w,1,0,0,0,0,,0,0
1116,KL,E 4th St,5/1/21,Noon,Cloudy,74F,69,f,a,y,w,1,0,0,0,0,,0,0
1121,KL,E 4th St,5/1/21,Noon,Cloudy,74F,74,m,a,n,c,0,1,0,0,0,,0,0
1122,KL,E 4th St,5/1/21,Noon,Cloudy,74F,75,f,a,n,w,1,0,0,0,0,,0,0
1123,KL,E 4th St,5/1/21,Noon,Cloudy,74F,76,m,a,n,c,0,1,0,0,0,,0,0
1125,KL,E 4th St,5/1/21,Noon,Cloudy,74F,78,m,a,y,c,0,0,1,0,0,,1,0
1131,KL,E 4th St,5/1/21,Noon,Cloudy,74F,84,m,a,n,c,0,0,0,1,0,,1,0
1132,KL,E 4th St,5/1/21,Noon,Cloudy,74F,85,m,a,n,c,0,0,0,1,0,,1,0
1133,KL,E 4th St,5/1/21,Noon,Cloudy,74F,86,m,a,n,c,0,1,0,0,0,,0,0
1135,KL,E 4th St,5/1/21,Noon,Cloudy,74F,88,m,a,y,w,0,1,0,0,0,,1,0
1136,KL,E 4th St,5/1/21,Noon,Cloudy,74F,89,f,a,y,w,0,1,0,0,0,,1,0
1137,KL,E 4th St,5/1/21,Noon,Cloudy,74F,90,m,a,y,w,0,0,1,0,0,,1,0
1138,KL,E 4th St,5/1/21,Noon,Cloudy,74F,91,m,a,y,w,0,1,0,0,0,,1,0
1139,KL,E 4th St,5/1/21,Noon,Cloudy,74F,92,m,a,n,w,1,0,0,0,0,,0,0
1141,KL,E 4th St,5/1/21,Noon,Cloudy,74F,94,m,a,y,w,1,0,0,0,0,,0,0
1142,KL,E 4th St,5/1/21,Noon,Cloudy,74F,95,f,a,y,c,1,0,0,0,0,,1,0
1143,KL,E 4th St,5/1/21,Noon,Cloudy,74F,96,m,a,y,c,0,0,0,0,1,,1,0
1144,KL,E 4th St,5/1/21,Noon,Cloudy,74F,97,m,a,y,c,0,0,0,1,0,,1,0
1145,KL,E 4th St,5/1/21,Noon,Cloudy,74F,98,m,a,y,c,0,1,0,0,0,,0,0
1146,KL,E 4th St,5/1/21,Noon,Cloudy,74F,99,f,a,y,c,0,1,0,0,0,,0,0
1147,KL,E 4th St,5/1/21,Noon,Cloudy,74F,100,m,a,y,c,0,1,0,0,0,,0,0
1149,KL,E 4th St,5/1/21,Noon,Cloudy,74F,102,m,a,n,w,1,0,0,0,0,,0,0
1156,KL,E 4th St,5/1/21,Noon,Cloudy,74F,109,f,a,y,e,0,1,0,0,0,,0,0
1157,KL,E 4th St,5/1/21,Noon,Cloudy,74F,110,m,a,n,c,0,0,0,1,0,,1,0
1158,KL,E 4th St,5/1/21,Noon,Cloudy,74F,111,f,a,n,c,0,1,0,0,0,,0,0
1159,KL,E 4th St,5/1/21,Noon,Cloudy,74F,112,f,a,y,dw,1,0,0,0,0,,0,0
1160,KL,E 4th St,5/1/21,Noon,Cloudy,74F,113,m,a,y,w,1,0,0,0,0,,0,0
1161,KL,E 4th St,5/1/21,Noon,Cloudy,74F,114,m,a,n,c,0,1,0,0,0,,0,0
1163,KL,E 4th St,5/1/21,Noon,Cloudy,74F,116,f,a,y,w,0,1,0,0,0,,1,0
